timestamp,temperature_c,vibration_mm_s,pressure_bar
2025-01-03 21:00:00,20.58,1.83,1.01783
2025-01-03 22:00:00,19.94,1.711,1.0167599999999999
2025-01-03 23:00:00,19.59,1.717,1.01844
2025-01-04 00:00:00,15.91,0.892,1.0141
2025-01-04 01:00:00,16.24,1.072,1.01851
2025-01-04 02:00:00,16.89,0.874,1.01384
2025-01-04 03:00:00,17.84,1.04,1.01681
2025-01-04 04:00:00,19.02,1.09,1.01492
2025-01-04 05:00:00,20.38,1.046,1.01617
2025-01-04 06:00:00,21.83,1.496,1.01593
2025-01-04 07:00:00,23.27,1.11,1.01541
2025-01-04 08:00:00,24.63,1.348,1.01512
2025-01-04 09:00:00,25.82,1.651,1.01471
2025-01-04 10:00:00,26.77,1.248,1.01627
2025-01-04 11:00:00,27.42,1.243,1.01513
2025-01-04 12:00:00,27.74,1.239,1.0130299999999999
2025-01-04 13:00:00,27.72,1.339,1.01378
2025-01-04 14:00:00,27.38,1.582,1.01426
2025-01-04 15:00:00,26.73,1.42,1.01077
2025-01-04 16:00:00,25.85,1.387,1.0139099999999999
2025-01-04 17:00:00,24.8,2.026,1.0107899999999999
2025-01-04 18:00:00,23.66,1.48,1.00773
2025-01-04 19:00:00,22.51,1.562,1.01096
2025-01-04 20:00:00,21.46,1.584,1.00784
2025-01-04 21:00:00,20.58,2.157,1.00891
2025-01-04 22:00:00,19.94,1.74,1.01115
2025-01-04 23:00:00,19.59,1.68,1.012
2025-01-05 00:00:00,15.91,0.967,1.00735
2025-01-05 01:00:00,16.24,1.111,1.0081900000000001
2025-01-05 02:00:00,16.89,0.927,1.00577
2025-01-05 03:00:00,17.84,1.065,1.0079
2025-01-05 04:00:00,19.02,0.944,1.00728
2025-01-05 05:00:00,20.38,0.995,1.00871
2025-01-05 06:00:00,21.83,1.144,1.01172
2025-01-05 07:00:00,23.27,1.057,1.00762
2025-01-05 08:00:00,24.63,1.208,1.0055800000000001
2025-01-05 09:00:00,25.82,1.118,1.00672
2025-01-05 10:00:00,26.77,1.344,1.00636
2025-01-05 11:00:00,27.42,1.286,1.00541
2025-01-05 12:00:00,27.74,1.373,1.00624
2025-01-05 13:00:00,27.72,1.385,1.00715
2025-01-05 14:00:00,27.38,1.732,1.0049299999999999
2025-01-05 15:00:00,26.73,1.356,1.00551
2025-01-05 16:00:00,25.85,1.43,1.00153
2025-01-05 17:00:00,24.8,1.479,1.0024
2025-01-05 18:00:00,23.66,1.652,1.00247
2025-01-05 19:00:00,22.51,1.755,1.00562
2025-01-05 20:00:00,21.46,1.567,1.00234
2025-01-05 21:00:00,20.58,1.642,1.005
2025-01-05 22:00:00,19.94,1.853,1.00342
2025-01-05 23:00:00,19.59,1.828,1.00523
2025-01-06 00:00:00,15.91,0.952,1.00671
2025-01-06 01:00:00,16.24,0.805,1.0004600000000001
2025-01-06 02:00:00,16.89,0.85,1.00428
2025-01-06 03:00:00,17.84,0.951,1.0040499999999999
2025-01-06 04:00:00,19.02,1.5,1.00411
2025-01-06 05:00:00,20.38,0.957,1.00465
2025-01-06 06:00:00,21.83,1.035,1.00514
2025-01-06 07:00:00,23.27,1.029,1.00285
2025-01-06 08:00:00,24.63,1.111,1.00234
2025-01-06 09:00:00,25.82,1.154,1.00665
2025-01-06 10:00:00,26.77,1.267,0.99975
2025-01-06 11:00:00,27.42,1.213,1.00225
2025-01-06 12:00:00,27.74,1.345,1.00518
2025-01-06 13:00:00,27.72,1.35,1.00194
2025-01-06 14:00:00,27.38,1.419,1.0015
2025-01-06 15:00:00,26.73,1.405,1.005
2025-01-06 16:00:00,25.85,1.437,1.00034
2025-01-06 17:00:00,24.8,1.664,1.00341
2025-01-06 18:00:00,23.66,1.646,1.00712
2025-01-06 19:00:00,22.51,1.762,1.00071
2025-01-06 20:00:00,21.46,1.634,1.00513
2025-01-06 21:00:00,20.58,1.709,1.00576
2025-01-06 22:00:00,19.94,1.752,1.00467
2025-01-06 23:00:00,19.59,1.881,1.00287
2025-01-07 00:00:00,15.91,0.78,1.00518
2025-01-07 01:00:00,16.24,0.827,1.00587
2025-01-07 02:00:00,16.89,1.063,1.00849
2025-01-07 03:00:00,17.84,1.089,1.00674
2025-01-07 04:00:00,19.02,1.07,1.00697
2025-01-07 05:00:00,20.38,1.458,1.00953
2025-01-07 06:00:00,21.83,1.064,1.00623
2025-01-07 07:00:00,23.27,1.568,1.01066
2025-01-07 08:00:00,24.63,1.194,1.0048300000000001
2025-01-07 09:00:00,25.82,1.118,1.00808
2025-01-07 10:00:00,26.77,1.144,1.01028
2025-01-07 11:00:00,27.42,1.404,1.00941
2025-01-07 12:00:00,27.74,1.369,1.01205
2025-01-07 13:00:00,27.72,1.324,1.01058
2025-01-07 14:00:00,27.38,1.6,1.00863
2025-01-07 15:00:00,26.73,1.529,1.01104
2025-01-07 16:00:00,25.85,1.439,1.0025
2025-01-07 17:00:00,24.8,1.5,1.01261
2025-01-07 18:00:00,23.66,1.845,1.00876
2025-01-07 19:00:00,22.51,1.661,1.01426
2025-01-07 20:00:00,21.46,1.636,1.00976
2025-01-07 21:00:00,20.58,1.723,1.01084
2025-01-07 22:00:00,19.94,1.624,1.0155800000000001
2025-01-07 23:00:00,19.59,1.755,1.01101
2025-01-01 00:00:00,15.51,0.817,1.00967
2025-01-01 01:00:00,15.77,0.858,1.01366
2025-01-01 02:00:00,16.36,0.915,1.01417
2025-01-01 03:00:00,17.24,0.928,1.01461
2025-01-01 04:00:00,18.36,1.675,1.0156
2025-01-01 05:00:00,19.65,0.945,1.0129
2025-01-01 06:00:00,21.03,0.999,1.01378
2025-01-01 07:00:00,22.41,1.085,1.01304
2025-01-01 08:00:00,23.7,1.226,1.01575
2025-01-01 09:00:00,24.82,1.125,1.01774
2025-01-01 10:00:00,25.7,1.164,1.01994
2025-01-01 11:00:00,26.29,1.238,1.01289
2025-01-01 12:00:00,26.54,1.34,1.01555
2025-01-01 13:00:00,26.46,1.275,1.01797
2025-01-01 14:00:00,26.04,1.351,1.01938
2025-01-01 15:00:00,25.33,1.35,1.02285
2025-01-01 16:00:00,24.38,1.433,1.01833
2025-01-01 17:00:00,23.26,1.55,1.01928
2025-01-01 18:00:00,22.06,2.217,1.0192
2025-01-01 19:00:00,20.85,1.527,1.02352
2025-01-01 20:00:00,19.73,1.587,1.01666
2025-01-01 21:00:00,18.78,1.757,1.0215
2025-01-01 22:00:00,18.07,1.704,1.02483
2025-01-01 23:00:00,17.65,1.769,1.0244000000000002
2025-01-02 00:00:00,15.51,1.178,1.02446
2025-01-02 01:00:00,15.77,0.902,1.02286
2025-01-02 02:00:00,16.36,0.954,1.02282
2025-01-02 03:00:00,17.24,0.897,1.0213700000000001
2025-01-02 04:00:00,18.36,1.04,1.0192
2025-01-02 05:00:00,19.65,1.101,1.02061
2025-01-02 06:00:00,21.03,1.85,1.0231000000000001
2025-01-02 07:00:00,22.41,1.03,1.02147
2025-01-02 08:00:00,23.7,1.207,1.01881
2025-01-02 09:00:00,24.82,1.154,1.01921
2025-01-02 10:00:00,25.7,1.984,1.0259
2025-01-02 11:00:00,26.29,1.278,1.0255699999999999
2025-01-02 12:00:00,26.54,1.28,1.02161
2025-01-02 13:00:00,26.46,1.282,1.02532
2025-01-02 14:00:00,26.04,1.432,1.02321
2025-01-02 15:00:00,25.33,1.397,1.02669
2025-01-02 16:00:00,24.38,1.594,1.0210599999999999
2025-01-02 17:00:00,23.26,1.465,1.02027
2025-01-02 18:00:00,22.06,1.538,1.0195
2025-01-02 19:00:00,20.85,1.725,1.02446
2025-01-02 20:00:00,19.73,1.62,1.02522
2025-01-02 21:00:00,18.78,1.601,1.02426
2025-01-02 22:00:00,18.07,1.663,1.02551
2025-01-02 23:00:00,17.65,1.662,1.0222200000000001
2025-01-03 00:00:00,15.51,1.013,1.02326
2025-01-03 01:00:00,15.77,0.988,1.02545
2025-01-03 02:00:00,16.36,0.898,1.02247
2025-01-03 03:00:00,17.24,0.906,1.02264
2025-01-03 04:00:00,18.36,1.021,1.0215
2025-01-03 05:00:00,19.65,1.07,1.02335
2025-01-03 06:00:00,21.03,0.981,1.02033
2025-01-03 07:00:00,22.41,1.065,1.02358
2025-01-03 08:00:00,23.7,1.58,1.02176
2025-01-03 09:00:00,24.82,1.114,1.02244
2025-01-03 10:00:00,25.7,1.207,1.0230599999999999
2025-01-03 11:00:00,26.29,1.478,1.01915
2025-01-03 12:00:00,26.54,1.898,1.02488
2025-01-03 13:00:00,26.46,1.323,1.01909
2025-01-03 14:00:00,26.04,1.681,1.0204199999999999
2025-01-03 15:00:00,25.33,2.052,1.02132
2025-01-03 16:00:00,24.38,1.39,1.02029
2025-01-03 17:00:00,23.26,1.534,1.01841
2025-01-03 18:00:00,22.06,1.488,1.01977
2025-01-03 19:00:00,20.85,1.734,1.01871
2025-01-03 20:00:00,19.73,1.541,1.01966
2025-01-03 21:00:00,18.78,1.651,1.01786
2025-01-03 22:00:00,18.07,1.649,1.0184600000000001
2025-01-03 23:00:00,17.65,1.718,1.01624
2025-01-04 00:00:00,15.51,0.788,1.01948
2025-01-04 01:00:00,15.77,0.841,1.01611
2025-01-04 02:00:00,16.36,1.012,1.0176
2025-01-04 03:00:00,17.24,1.151,1.01607
2025-01-04 04:00:00,18.36,1.014,1.0144
2025-01-04 05:00:00,19.65,1.026,1.01669
2025-01-04 06:00:00,21.03,1.015,1.01556
2025-01-04 07:00:00,22.41,1.172,1.01421
2025-01-04 08:00:00,23.7,1.137,1.01508
2025-01-04 09:00:00,24.82,1.443,1.01705
2025-01-04 10:00:00,25.7,1.171,1.01399
2025-01-04 11:00:00,26.29,1.66,1.01379
2025-01-04 12:00:00,26.54,1.312,1.00926
2025-01-04 13:00:00,26.46,1.625,1.01669
2025-01-04 14:00:00,26.04,1.463,1.01228
2025-01-04 15:00:00,25.33,1.614,1.01016
2025-01-04 16:00:00,24.38,1.546,1.0132999999999999
2025-01-04 17:00:00,23.26,1.555,1.01064
2025-01-04 18:00:00,22.06,1.575,1.0102
2025-01-04 19:00:00,20.85,1.985,1.01017
2025-01-04 20:00:00,19.73,1.619,1.01004
2025-01-04 21:00:00,18.78,1.622,1.0099500000000001
2025-01-04 22:00:00,18.07,1.928,1.00932
2025-01-04 23:00:00,17.65,1.808,1.01039
2025-01-05 00:00:00,15.51,1.165,1.0066599999999999
2025-01-05 01:00:00,15.77,0.802,1.00725
2025-01-05 02:00:00,16.36,0.921,1.00867
2025-01-05 03:00:00,17.24,0.864,1.01071
2025-01-05 04:00:00,18.36,0.931,1.00755
2025-01-05 05:00:00,19.65,1.062,1.0089299999999999
2025-01-05 06:00:00,21.03,0.988,1.00747
2025-01-05 07:00:00,22.41,1.167,1.01064
2025-01-05 08:00:00,23.7,1.238,1.00295
2025-01-05 09:00:00,24.82,1.192,1.00793
2025-01-05 10:00:00,25.7,1.322,1.00537
2025-01-05 11:00:00,26.29,1.601,1.0078799999999999
2025-01-05 12:00:00,26.54,1.383,1.00192
2025-01-05 13:00:00,26.46,1.287,1.00602
2025-01-05 14:00:00,26.04,1.909,1.00279
2025-01-05 15:00:00,25.33,1.693,1.00251
2025-01-05 16:00:00,24.38,1.676,1.00456
2025-01-05 17:00:00,23.26,1.622,1.00428
2025-01-05 18:00:00,22.06,1.796,1.00436
2025-01-05 19:00:00,20.85,1.879,1.00664
2025-01-05 20:00:00,19.73,1.589,1.00514
2025-01-05 21:00:00,18.78,1.648,1.00647
2025-01-05 22:00:00,18.07,2.146,1.0021
2025-01-05 23:00:00,17.65,1.792,1.00491
2025-01-06 00:00:00,15.51,0.869,1.00486
2025-01-06 01:00:00,15.77,0.827,1.00643
2025-01-06 02:00:00,16.36,1.273,1.00254
2025-01-06 03:00:00,17.24,1.052,1.00629
2025-01-06 04:00:00,18.36,0.968,1.00166
2025-01-06 05:00:00,19.65,1.203,1.00301
2025-01-06 06:00:00,21.03,0.992,1.00519
2025-01-06 07:00:00,22.41,1.31,1.00426
2025-01-06 08:00:00,23.7,1.385,1.00513
2025-01-06 09:00:00,24.82,1.25,1.0048
2025-01-06 10:00:00,25.7,1.199,1.00024
2025-01-06 11:00:00,26.29,1.616,1.00352
2025-01-06 12:00:00,26.54,1.305,1.00271
2025-01-06 13:00:00,26.46,1.339,1.0017
2025-01-06 14:00:00,26.04,1.336,1.00258
2025-01-06 15:00:00,25.33,1.474,1.00344
2025-01-06 16:00:00,24.38,1.565,1.00147
2025-01-06 17:00:00,23.26,1.576,1.00609
2025-01-06 18:00:00,22.06,1.793,1.00638
2025-01-06 19:00:00,20.85,1.505,1.00678
2025-01-06 20:00:00,19.73,1.683,1.00431
2025-01-06 21:00:00,18.78,1.59,1.00601
2025-01-06 22:00:00,18.07,2.167,1.00715
2025-01-06 23:00:00,17.65,1.945,1.00607
2025-01-07 00:00:00,15.51,0.783,1.00547
2025-01-07 01:00:00,15.77,0.801,1.00685
2025-01-07 02:00:00,16.36,0.83,1.0071
2025-01-07 03:00:00,17.24,1.048,1.00927
2025-01-07 04:00:00,18.36,0.921,1.00765
2025-01-07 05:00:00,19.65,1.22,1.0066599999999999
2025-01-07 06:00:00,21.03,1.206,1.00632
2025-01-07 07:00:00,22.41,1.04,1.00902
2025-01-07 08:00:00,23.7,1.59,1.00213
2025-01-07 09:00:00,24.82,1.745,1.00945
2025-01-07 10:00:00,25.7,1.692,1.00743
2025-01-07 11:00:00,26.29,1.193,1.00875
2025-01-07 12:00:00,26.54,1.49,1.0087899999999999
2025-01-07 13:00:00,26.46,1.695,1.0069299999999999
2025-01-07 14:00:00,26.04,1.39,1.0061900000000001
2025-01-07 15:00:00,25.33,1.86,1.0070700000000001
2025-01-07 16:00:00,24.38,1.391,1.00805
2025-01-07 17:00:00,23.26,1.524,1.01021
2025-01-07 18:00:00,22.06,1.579,1.01559
2025-01-07 19:00:00,20.85,2.25,1.00861
2025-01-07 20:00:00,19.73,1.782,1.01132
2025-01-07 21:00:00,18.78,1.709,1.01317
2025-01-07 22:00:00,18.07,1.695,1.01244
2025-01-07 23:00:00,17.65,1.882,1.0135399999999999
2025-01-01 00:00:00,15.74,0.822,1.013
2025-01-01 01:00:00,16.04,0.869,1.01118
2025-01-01 02:00:00,16.66,0.881,1.01229
2025-01-01 03:00:00,17.58,1.046,1.0125
2025-01-01 04:00:00,18.74,0.915,1.0141
2025-01-01 05:00:00,20.07,1.006,1.01699
2025-01-01 06:00:00,21.48,1.029,1.01393
2025-01-01 07:00:00,22.9,1.09,1.01627
2025-01-01 08:00:00,24.23,1.601,1.01498
2025-01-01 09:00:00,25.39,1.152,1.01525
2025-01-01 10:00:00,26.31,1.465,1.01999
2025-01-01 11:00:00,26.93,1.183,1.01755
2025-01-01 12:00:00,27.23,1.402,1.01918
2025-01-01 13:00:00,27.18,1.338,1.0154400000000001
2025-01-01 14:00:00,26.8,1.461,1.0166
2025-01-01 15:00:00,26.13,1.81,1.01958
2025-01-01 16:00:00,25.22,1.498,1.0167
2025-01-01 17:00:00,24.14,2.295,1.01719
2025-01-01 18:00:00,22.97,1.501,1.01999
2025-01-01 19:00:00,21.8,1.506,1.0169
2025-01-01 20:00:00,20.72,1.874,1.02456
2025-01-01 21:00:00,19.8,1.894,1.02221
2025-01-01 22:00:00,19.13,2.14,1.02316
2025-01-01 23:00:00,18.76,1.912,1.02216
2025-01-02 00:00:00,15.74,0.779,1.0177100000000001
2025-01-02 01:00:00,16.04,0.983,1.02036
2025-01-02 02:00:00,16.66,0.88,1.01766
2025-01-02 03:00:00,17.58,1.05,1.01892
2025-01-02 04:00:00,18.74,1.086,1.02104
2025-01-02 05:00:00,20.07,1.004,1.02449
2025-01-02 06:00:00,21.48,1.068,1.02092
2025-01-02 07:00:00,22.9,1.888,1.02272
2025-01-02 08:00:00,24.23,1.339,1.02289
2025-01-02 09:00:00,25.39,1.169,1.02428
2025-01-02 10:00:00,26.31,1.146,1.02332
2025-01-02 11:00:00,26.93,1.298,1.02043
2025-01-02 12:00:00,27.23,1.356,1.0241900000000002
2025-01-02 13:00:00,27.18,1.301,1.02027
2025-01-02 14:00:00,26.8,1.401,1.02302
2025-01-02 15:00:00,26.13,1.597,1.02043
2025-01-02 16:00:00,25.22,1.821,1.02327
2025-01-02 17:00:00,24.14,1.508,1.0241300000000002
2025-01-02 18:00:00,22.97,1.494,1.02454
2025-01-02 19:00:00,21.8,1.863,1.02467
2025-01-02 20:00:00,20.72,1.925,1.0223200000000001
2025-01-02 21:00:00,19.8,1.671,1.0282
2025-01-02 22:00:00,19.13,1.95,1.02555
2025-01-02 23:00:00,18.76,1.727,1.02288
2025-01-03 00:00:00,15.74,0.79,1.0197100000000001
2025-01-03 01:00:00,16.04,0.871,1.02558
2025-01-03 02:00:00,16.66,1.679,1.02388
2025-01-03 03:00:00,17.58,0.913,1.02148
2025-01-03 04:00:00,18.74,0.999,1.02251
2025-01-03 05:00:00,20.07,1.001,1.0177100000000001
2025-01-03 06:00:00,21.48,1.322,1.02357
2025-01-03 07:00:00,22.9,1.051,1.02264
2025-01-03 08:00:00,24.23,1.112,1.02254
2025-01-03 09:00:00,25.39,1.288,1.02189
2025-01-03 10:00:00,26.31,1.674,1.02358
2025-01-03 11:00:00,26.93,1.278,1.01788
2025-01-03 12:00:00,27.23,1.817,1.02024
2025-01-03 13:00:00,27.18,1.372,1.0213400000000001
2025-01-03 14:00:00,26.8,1.394,1.02072
2025-01-03 15:00:00,26.13,1.46,1.01847
2025-01-03 16:00:00,25.22,1.429,1.02216
2025-01-03 17:00:00,24.14,1.425,1.0159
2025-01-03 18:00:00,22.97,1.708,1.02076
2025-01-03 19:00:00,21.8,1.64,1.02188
2025-01-03 20:00:00,20.72,1.692,1.01725
2025-01-03 21:00:00,19.8,1.686,1.01608
2025-01-03 22:00:00,19.13,1.805,1.01858
2025-01-03 23:00:00,18.76,1.822,1.01823
2025-01-04 00:00:00,15.74,0.822,1.0191000000000001
2025-01-04 01:00:00,16.04,0.824,1.01792
2025-01-04 02:00:00,16.66,0.822,1.016
2025-01-04 03:00:00,17.58,0.972,1.01505
2025-01-04 04:00:00,18.74,1.088,1.01765
2025-01-04 05:00:00,20.07,1.045,1.0150299999999999
2025-01-04 06:00:00,21.48,1.836,1.01583
2025-01-04 07:00:00,22.9,1.059,1.01117
2025-01-04 08:00:00,24.23,1.132,1.01574
2025-01-04 09:00:00,25.39,1.264,1.01333
2025-01-04 10:00:00,26.31,1.262,1.01247
2025-01-04 11:00:00,26.93,1.263,1.01582
2025-01-04 12:00:00,27.23,1.258,1.00838
2025-01-04 13:00:00,27.18,1.317,1.01224
2025-01-04 14:00:00,26.8,1.315,1.01166
2025-01-04 15:00:00,26.13,1.624,1.0139500000000001
2025-01-04 16:00:00,25.22,1.382,1.01007
2025-01-04 17:00:00,24.14,1.591,1.01136
2025-01-04 18:00:00,22.97,1.47,1.01072
2025-01-04 19:00:00,21.8,1.543,1.01217
2025-01-04 20:00:00,20.72,1.612,1.0127000000000002
2025-01-04 21:00:00,19.8,1.923,1.01322
2025-01-04 22:00:00,19.13,1.82,1.00939
2025-01-04 23:00:00,18.76,1.99,1.00856
2025-01-05 00:00:00,15.74,0.781,1.00681
2025-01-05 01:00:00,16.04,1.153,1.00732
2025-01-05 02:00:00,16.66,0.854,1.00692
2025-01-05 03:00:00,17.58,0.869,1.0081799999999999
2025-01-05 04:00:00,18.74,0.95,1.01206
2025-01-05 05:00:00,20.07,1.02,1.00698
2025-01-05 06:00:00,21.48,1.07,1.00887
2025-01-05 07:00:00,22.9,1.143,1.0047000000000001
2025-01-05 08:00:00,24.23,1.134,1.0059099999999999
2025-01-05 09:00:00,25.39,1.391,1.00308
2025-01-05 10:00:00,26.31,1.613,1.0033400000000001
2025-01-05 11:00:00,26.93,1.245,1.00598
2025-01-05 12:00:00,27.23,1.233,1.00271
2025-01-05 13:00:00,27.18,1.756,1.00328
2025-01-05 14:00:00,26.8,1.452,1.00378
2025-01-05 15:00:00,26.13,1.506,1.00343
2025-01-05 16:00:00,25.22,1.675,1.0081499999999999
2025-01-05 17:00:00,24.14,1.51,1.00013
2025-01-05 18:00:00,22.97,1.705,1.00423
2025-01-05 19:00:00,21.8,1.542,1.00124
2025-01-05 20:00:00,20.72,1.822,1.00207
2025-01-05 21:00:00,19.8,1.582,1.0065
2025-01-05 22:00:00,19.13,1.738,1.00357
2025-01-05 23:00:00,18.76,1.753,1.00304
2025-01-06 00:00:00,15.74,0.82,1.00397
2025-01-06 01:00:00,16.04,1.108,0.99914
2025-01-06 02:00:00,16.66,0.944,1.00373
2025-01-06 03:00:00,17.58,0.873,1.00314
2025-01-06 04:00:00,18.74,1.539,1.00386
2025-01-06 05:00:00,20.07,1.295,1.0021
2025-01-06 06:00:00,21.48,1.14,1.0051
2025-01-06 07:00:00,22.9,1.124,1.00374
2025-01-06 08:00:00,24.23,1.229,1.0055
2025-01-06 09:00:00,25.39,1.153,0.9984299999999999
2025-01-06 10:00:00,26.31,1.243,1.00437
2025-01-06 11:00:00,26.93,1.557,1.0007000000000001
2025-01-06 12:00:00,27.23,1.674,1.0051
2025-01-06 13:00:00,27.18,1.264,1.00528
2025-01-06 14:00:00,26.8,1.635,1.00517
2025-01-06 15:00:00,26.13,1.373,1.00296
2025-01-06 16:00:00,25.22,1.853,1.0050700000000001
2025-01-06 17:00:00,24.14,1.604,1.00192
2025-01-06 18:00:00,22.97,1.535,1.0035800000000001
2025-01-06 19:00:00,21.8,1.642,1.00085
2025-01-06 20:00:00,20.72,1.817,1.00388
2025-01-06 21:00:00,19.8,1.784,1.0050700000000001
2025-01-06 22:00:00,19.13,1.939,1.0061900000000001
2025-01-06 23:00:00,18.76,1.703,1.00376
2025-01-07 00:00:00,15.74,0.8,1.0073400000000001
2025-01-07 01:00:00,16.04,1.004,1.00482
2025-01-07 02:00:00,16.66,0.978,1.0065
2025-01-07 03:00:00,17.58,1.753,1.0079500000000001
2025-01-07 04:00:00,18.74,1.215,1.0059500000000001
2025-01-07 05:00:00,20.07,1.046,1.00559
2025-01-07 06:00:00,21.48,1.195,1.00662
2025-01-07 07:00:00,22.9,1.392,1.00497
2025-01-07 08:00:00,24.23,1.301,1.00457
2025-01-07 09:00:00,25.39,1.275,1.00722
2025-01-07 10:00:00,26.31,1.152,1.00832
2025-01-07 11:00:00,26.93,1.719,1.00999
2025-01-07 12:00:00,27.23,1.654,1.0097
2025-01-07 13:00:00,27.18,1.491,1.00617
2025-01-07 14:00:00,26.8,1.349,1.01132
2025-01-07 15:00:00,26.13,1.702,1.01162
2025-01-07 16:00:00,25.22,1.423,1.0074400000000001
2025-01-07 17:00:00,24.14,1.421,1.00806
2025-01-07 18:00:00,22.97,1.479,1.00828
2025-01-07 19:00:00,21.8,1.754,1.0086
2025-01-07 20:00:00,20.72,1.56,1.01043
2025-01-07 21:00:00,19.8,1.991,1.01163
2025-01-07 22:00:00,19.13,1.96,1.01556
2025-01-07 23:00:00,18.76,1.668,1.01611
2025-01-01 00:00:00,15.1,0.921,1.00992
2025-01-01 01:00:00,15.29,1.013,1.0128300000000001
2025-01-01 02:00:00,15.81,0.972,1.00931
2025-01-01 03:00:00,16.62,1.035,1.01602
2025-01-01 04:00:00,17.67,1.007,1.01501
2025-01-01 05:00:00,18.9,1.012,1.01436
2025-01-01 06:00:00,20.21,1.072,1.01202
2025-01-01 07:00:00,21.52,1.041,1.01531
2025-01-01 08:00:00,22.74,1.522,1.01694
2025-01-01 09:00:00,23.8,1.416,1.01848
2025-01-01 10:00:00,24.61,1.28,1.0162200000000001
2025-01-01 11:00:00,25.12,1.201,1.01662
2025-01-01 12:00:00,25.31,1.277,1.01946
2025-01-01 13:00:00,25.16,1.281,1.0201
2025-01-01 14:00:00,24.68,1.778,1.0163
2025-01-01 15:00:00,23.9,1.387,1.01896
2025-01-01 16:00:00,22.88,1.487,1.01603
2025-01-01 17:00:00,21.69,1.446,1.0183
2025-01-01 18:00:00,20.42,1.897,1.0182200000000001
2025-01-01 19:00:00,19.14,1.586,1.02356
2025-01-01 20:00:00,17.95,1.677,1.02068
2025-01-01 21:00:00,16.93,1.723,1.01936
2025-01-01 22:00:00,16.16,1.95,1.01748
2025-01-01 23:00:00,15.67,2.04,1.01895
2025-01-02 00:00:00,15.1,0.911,1.02188
2025-01-02 01:00:00,15.29,1.131,1.02004
2025-01-02 02:00:00,15.81,0.835,1.0204199999999999
2025-01-02 03:00:00,16.62,0.988,1.0203
2025-01-02 04:00:00,17.67,1.363,1.02226
2025-01-02 05:00:00,18.9,1.024,1.0176399999999999
2025-01-02 06:00:00,20.21,1.208,1.02004
2025-01-02 07:00:00,21.52,1.049,1.0223
2025-01-02 08:00:00,22.74,1.074,1.01946
2025-01-02 09:00:00,23.8,1.283,1.02272
2025-01-02 10:00:00,24.61,1.192,1.0248199999999998
2025-01-02 11:00:00,25.12,1.287,1.02244
2025-01-02 12:00:00,25.31,1.357,1.02262
2025-01-02 13:00:00,25.16,1.405,1.02175
2025-01-02 14:00:00,24.68,1.338,1.01586
2025-01-02 15:00:00,23.9,1.347,1.02457
2025-01-02 16:00:00,22.88,1.384,1.02401
2025-01-02 17:00:00,21.69,1.62,1.02141
2025-01-02 18:00:00,20.42,1.607,1.02746
2025-01-02 19:00:00,19.14,1.66,1.02291
2025-01-02 20:00:00,17.95,1.695,1.02199
2025-01-02 21:00:00,16.93,1.59,1.02066
2025-01-02 22:00:00,16.16,1.651,1.02444
2025-01-02 23:00:00,15.67,1.681,1.02269
2025-01-03 00:00:00,15.1,0.777,1.02394
2025-01-03 01:00:00,15.29,0.854,1.0198099999999999
2025-01-03 02:00:00,15.81,0.936,1.02147
2025-01-03 03:00:00,16.62,0.878,1.02201
2025-01-03 04:00:00,17.67,1.264,1.0224199999999999
2025-01-03 05:00:00,18.9,0.941,1.01792
2025-01-03 06:00:00,20.21,1.245,1.02399
2025-01-03 07:00:00,21.52,1.133,1.02354
2025-01-03 08:00:00,22.74,1.204,1.01941
2025-01-03 09:00:00,23.8,1.144,1.025
2025-01-03 10:00:00,24.61,1.169,1.01882
2025-01-03 11:00:00,25.12,1.204,1.02
2025-01-03 12:00:00,25.31,1.488,1.02241
2025-01-03 13:00:00,25.16,1.704,1.0209
2025-01-03 14:00:00,24.68,1.486,1.02256
2025-01-03 15:00:00,23.9,1.435,1.02093
2025-01-03 16:00:00,22.88,1.435,1.02047
2025-01-03 17:00:00,21.69,1.521,1.02045
2025-01-03 18:00:00,20.42,1.492,1.02104
2025-01-03 19:00:00,19.14,1.503,1.0176399999999999
2025-01-03 20:00:00,17.95,1.57,1.01892
2025-01-03 21:00:00,16.93,1.582,1.0191000000000001
2025-01-03 22:00:00,16.16,1.633,1.0172
2025-01-03 23:00:00,15.67,1.871,1.01984
2025-01-04 00:00:00,15.1,0.771,1.01355
2025-01-04 01:00:00,15.29,0.79,1.01681
2025-01-04 02:00:00,15.81,0.941,1.01711
2025-01-04 03:00:00,16.62,1.056,1.01747
2025-01-04 04:00:00,17.67,1.516,1.0121
2025-01-04 05:00:00,18.9,1.064,1.0128300000000001
2025-01-04 06:00:00,20.21,1.269,1.01274
2025-01-04 07:00:00,21.52,1.08,1.01539
2025-01-04 08:00:00,22.74,1.701,1.01579
2025-01-04 09:00:00,23.8,1.235,1.01145
2025-01-04 10:00:00,24.61,1.19,1.01899
2025-01-04 11:00:00,25.12,1.241,1.01425
2025-01-04 12:00:00,25.31,1.565,1.01198
2025-01-04 13:00:00,25.16,1.671,1.01607
2025-01-04 14:00:00,24.68,1.331,1.01302
2025-01-04 15:00:00,23.9,1.745,1.0078200000000002
2025-01-04 16:00:00,22.88,1.468,1.0115399999999999
2025-01-04 17:00:00,21.69,1.439,1.01061
2025-01-04 18:00:00,20.42,1.939,1.0135
